polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, -0.030130853994490364
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, -0.030130853994490364
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, +, 0.20694063676969693
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, -0.3125
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
polaridade, -, 0.0
